x_,y_,t_,sex,id,name
1784343.8121614298,2409614.9075360033,2011-02-13T08:20:45Z,F,F1,Lucile
1784341.7768446608,2409621.9699913627,2011-02-13T08:30:20Z,F,F1,Lucile
1784350.7357723908,2409615.562837021,2011-02-13T08:40:09Z,F,F1,Lucile
1784617.3506787864,2409572.6132947733,2011-02-13T08:50:20Z,F,F1,Lucile
1785079.686046325,2409549.3957963907,2011-02-13T09:00:28Z,F,F1,Lucile
1785078.3437715045,2409543.7481192895,2011-02-13T22:50:55Z,F,F1,Lucile
1785078.5792072695,2409561.663136093,2011-02-13T23:30:43Z,F,F1,Lucile
1785347.284368856,2409241.684198058,2011-02-13T23:41:02Z,F,F1,Lucile
1785377.6074625824,2408835.1898349905,2011-02-13T23:50:34Z,F,F1,Lucile
1785234.059870319,2408501.212513612,2011-02-14T00:00:48Z,F,F1,Lucile
1784914.3043758182,2408231.390744665,2011-02-14T00:10:28Z,F,F1,Lucile
1784524.82554391,2408137.839563913,2011-02-14T00:20:19Z,F,F1,Lucile
1784009.2562810415,2408322.07306258,2011-02-14T00:31:20Z,F,F1,Lucile
1783679.039650157,2408376.6929007755,2011-02-14T00:40:54Z,F,F1,Lucile
1783632.892346077,2408422.010677088,2011-02-14T00:50:45Z,F,F1,Lucile
1783662.2783478785,2408439.293272237,2011-02-14T01:00:52Z,F,F1,Lucile
1783642.5788893353,2408418.738049117,2011-02-14T01:10:09Z,F,F1,Lucile
1783647.0645144987,2408441.0597173176,2011-02-14T01:20:19Z,F,F1,Lucile
1783644.9473652185,2408425.3865664243,2011-02-14T01:30:52Z,F,F1,Lucile
1783313.8409684198,2408447.79023476,2011-02-14T01:40:19Z,F,F1,Lucile
1783129.8911991965,2408327.9517245097,2011-02-14T01:50:43Z,F,F1,Lucile
1783282.577374233,2408448.542230763,2011-02-14T02:01:30Z,F,F1,Lucile
1783275.7070736052,2408422.7730016294,2011-02-14T02:11:20Z,F,F1,Lucile
1783272.5561262541,2408418.7183493436,2011-02-14T02:20:18Z,F,F1,Lucile
1783279.5397418297,2408398.255431257,2011-02-14T02:30:26Z,F,F1,Lucile
1783549.1861616303,2408416.663537606,2011-02-14T02:40:45Z,F,F1,Lucile
1784062.8567027424,2408135.6898916643,2011-02-14T02:50:41Z,F,F1,Lucile
1784123.3352336136,2408061.3747955794,2011-02-14T03:00:46Z,F,F1,Lucile
1784114.7180928343,2408048.718753993,2011-02-14T03:10:50Z,F,F1,Lucile
1784128.1319028216,2408062.1566507067,2011-02-14T03:20:37Z,F,F1,Lucile
1784110.6519204716,2408088.834941654,2011-02-14T03:30:21Z,F,F1,Lucile
1784099.2982476987,2408057.7973832395,2011-02-14T03:40:15Z,F,F1,Lucile
1784110.3371844178,2408037.5155504704,2011-02-14T03:50:14Z,F,F1,Lucile
1784091.0544506353,2408031.586125994,2011-02-14T04:00:46Z,F,F1,Lucile
1784109.8044758427,2408042.5802659164,2011-02-14T04:10:15Z,F,F1,Lucile
1784112.1174842196,2408052.3167200172,2011-02-14T04:20:21Z,F,F1,Lucile
1784115.9439004348,2408051.938140849,2011-02-14T04:30:24Z,F,F1,Lucile
1784112.0722740632,2408043.979586943,2011-02-14T04:40:34Z,F,F1,Lucile
1784124.2866308496,2408039.7450941815,2011-02-14T04:50:16Z,F,F1,Lucile
1784080.909024449,2408062.232395928,2011-02-14T05:00:45Z,F,F1,Lucile
1784099.957239588,2408031.550391262,2011-02-14T05:10:39Z,F,F1,Lucile
1784138.375012341,2408023.7699003727,2011-02-14T05:20:41Z,F,F1,Lucile
1784134.0854330482,2408019.616985932,2011-02-14T05:30:18Z,F,F1,Lucile
1784072.2999492371,2408096.022394719,2011-02-14T05:40:39Z,F,F1,Lucile
1784141.0463696963,2408035.0614238367,2011-02-14T05:50:14Z,F,F1,Lucile
1784118.51972436,2408049.6780064055,2011-02-14T06:00:46Z,F,F1,Lucile
1784121.5609444266,2408054.970363123,2011-02-14T06:10:33Z,F,F1,Lucile
1784318.719716781,2407772.22207599,2011-02-14T06:20:42Z,F,F1,Lucile
1784710.7956373969,2407630.7606775076,2011-02-14T06:31:00Z,F,F1,Lucile
1785097.2045251655,2407570.7544240654,2011-02-14T06:40:07Z,F,F1,Lucile
1785495.5560668965,2407569.3957205764,2011-02-14T06:50:12Z,F,F1,Lucile
1785601.5476441055,2407915.0776143298,2011-02-14T07:00:12Z,F,F1,Lucile
1785894.7117050597,2408069.9066130347,2011-02-14T07:10:29Z,F,F1,Lucile
1786078.2941808985,2407845.581162252,2011-02-14T07:20:26Z,F,F1,Lucile
1785834.7277101823,2407734.3601477793,2011-02-14T07:30:33Z,F,F1,Lucile
1785875.4135023288,2407732.443429888,2011-02-14T07:40:11Z,F,F1,Lucile
1785524.9514642295,2408149.0743027534,2011-02-14T07:50:12Z,F,F1,Lucile
1785312.379029137,2407896.379579186,2011-02-14T08:00:19Z,F,F1,Lucile
1785283.505169408,2408137.088005497,2011-02-14T08:10:51Z,F,F1,Lucile
1785286.5191862574,2408142.8799032085,2011-02-14T08:20:53Z,F,F1,Lucile
1785279.3961982443,2408141.085685266,2011-02-14T08:30:55Z,F,F1,Lucile
1785328.6335834935,2407984.9066897156,2011-02-14T08:41:11Z,F,F1,Lucile
1784887.10353434,2407860.5392328757,2011-02-14T08:51:06Z,F,F1,Lucile
1784585.9232548566,2407696.961192458,2011-02-14T09:00:51Z,F,F1,Lucile
1784565.4393124604,2407635.1703025987,2011-02-14T09:10:52Z,F,F1,Lucile
1784582.2167129267,2407672.6984705073,2011-02-14T09:20:28Z,F,F1,Lucile
1784593.2045796106,2407689.8799339184,2011-02-14T09:31:21Z,F,F1,Lucile
1784596.1150536384,2407682.898594915,2011-02-14T09:40:39Z,F,F1,Lucile
1784602.9455103262,2407691.3528076424,2011-02-14T09:50:17Z,F,F1,Lucile
1784590.3257330838,2407673.474024491,2011-02-14T10:00:52Z,F,F1,Lucile
1784598.2543219023,2407689.5965529904,2011-02-14T10:10:40Z,F,F1,Lucile
1784597.9831884156,2407683.4107639412,2011-02-14T10:20:15Z,F,F1,Lucile
1784558.9461428311,2407657.8857836947,2011-02-14T10:30:21Z,F,F1,Lucile
1784567.6866331976,2407651.208134992,2011-02-14T10:40:18Z,F,F1,Lucile
1784581.5279388845,2407667.8147488902,2011-02-14T10:50:51Z,F,F1,Lucile
1784594.0631341992,2407688.234576341,2011-02-14T11:00:14Z,F,F1,Lucile
1784602.203063856,2407684.193818656,2011-02-14T11:10:45Z,F,F1,Lucile
1784601.2897278247,2407680.749847653,2011-02-14T11:20:21Z,F,F1,Lucile
1784586.5364228718,2407686.4142354177,2011-02-14T11:30:21Z,F,F1,Lucile
1784573.6510533057,2407689.9492342123,2011-02-14T11:40:19Z,F,F1,Lucile
1784588.3795024655,2407685.6226631235,2011-02-14T11:50:16Z,F,F1,Lucile
1784600.7089123668,2407685.2059988393,2011-02-14T12:00:13Z,F,F1,Lucile
1784590.781998608,2407696.4257610077,2011-02-14T12:10:51Z,F,F1,Lucile
1784593.0706036317,2407690.479814796,2011-02-14T12:20:21Z,F,F1,Lucile
1784591.0413463723,2407682.613531673,2011-02-14T12:30:10Z,F,F1,Lucile
1784589.346227544,2407693.879989137,2011-02-14T12:40:11Z,F,F1,Lucile
1784573.1011982046,2407685.959843612,2011-02-14T12:50:20Z,F,F1,Lucile
1784596.09227345,2407682.0433065975,2011-02-14T13:00:42Z,F,F1,Lucile
1784589.0792800724,2407696.8371794876,2011-02-14T13:10:17Z,F,F1,Lucile
1784590.995165394,2407692.2154400633,2011-02-14T13:20:14Z,F,F1,Lucile
1784587.400834248,2407689.0426513567,2011-02-14T13:30:13Z,F,F1,Lucile
1784586.3526372865,2407700.577453574,2011-02-14T13:40:46Z,F,F1,Lucile
1784589.5359493634,2407697.519780121,2011-02-14T13:50:18Z,F,F1,Lucile
1784578.0794550416,2407697.041024293,2011-02-14T14:00:22Z,F,F1,Lucile
1784582.4232849935,2407692.6508203177,2011-02-14T14:10:38Z,F,F1,Lucile
1784586.4929494536,2407703.826518652,2011-02-14T14:20:20Z,F,F1,Lucile
1784557.2164625349,2407716.8637664677,2011-02-14T14:30:21Z,F,F1,Lucile
1784598.7278422948,2407702.962490826,2011-02-14T14:40:47Z,F,F1,Lucile
1784595.3342753632,2407693.1301474986,2011-02-14T14:50:21Z,F,F1,Lucile
1784597.5470773005,2407702.9005384687,2011-02-14T15:00:21Z,F,F1,Lucile
1784595.5645956057,2407677.749081041,2011-02-14T15:10:20Z,F,F1,Lucile
1784600.0299497398,2407701.4912873986,2011-02-14T15:20:15Z,F,F1,Lucile
1784595.9726902086,2407673.527585637,2011-02-14T15:30:17Z,F,F1,Lucile
1784597.86345052,2407694.097772406,2011-02-14T15:40:20Z,F,F1,Lucile
1784598.6852356915,2407690.9161980134,2011-02-14T15:50:17Z,F,F1,Lucile
1784607.7568735902,2407722.550435894,2011-02-14T16:00:39Z,F,F1,Lucile
1784608.37658209,2407691.963857034,2011-02-14T16:10:14Z,F,F1,Lucile
1784583.2586621146,2407695.7891670987,2011-02-14T16:20:49Z,F,F1,Lucile
1784612.6000541225,2407688.257170885,2011-02-14T16:30:38Z,F,F1,Lucile
1784601.8118171906,2407677.7038909085,2011-02-14T16:40:21Z,F,F1,Lucile
1784597.5821243697,2407691.6191903395,2011-02-14T16:50:23Z,F,F1,Lucile
1784597.7402324898,2407693.701018887,2011-02-14T17:00:20Z,F,F1,Lucile
1784604.0190763543,2407701.9784115585,2011-02-14T17:10:17Z,F,F1,Lucile
1784593.8704436517,2407677.7720454335,2011-02-14T17:20:21Z,F,F1,Lucile
1784588.1649766606,2407698.4003998893,2011-02-14T17:30:48Z,F,F1,Lucile
1784603.3344040941,2407692.1801166176,2011-02-14T17:40:16Z,F,F1,Lucile
1784596.4632823425,2407685.059988756,2011-02-14T17:50:52Z,F,F1,Lucile
1784600.255752212,2407737.2169854916,2011-02-14T18:00:46Z,F,F1,Lucile
1784582.7615526766,2407655.956421728,2011-02-14T18:10:42Z,F,F1,Lucile
1784594.167553424,2407685.9623709326,2011-02-14T18:21:21Z,F,F1,Lucile
1784604.359601535,2407689.621052304,2011-02-14T18:30:11Z,F,F1,Lucile
1784603.5401526887,2407683.385554769,2011-02-14T18:40:17Z,F,F1,Lucile
1784607.557714399,2407682.2026282055,2011-02-14T18:50:21Z,F,F1,Lucile
1784596.742284394,2407692.798106902,2011-02-14T19:00:18Z,F,F1,Lucile
1784599.93629363,2407675.2145636417,2011-02-14T19:10:18Z,F,F1,Lucile
1784600.081856384,2407675.3409811785,2011-02-14T19:20:16Z,F,F1,Lucile
1784608.6948527328,2407678.8546955935,2011-02-14T19:30:37Z,F,F1,Lucile
1784604.4934746204,2407709.2805278944,2011-02-14T19:40:39Z,F,F1,Lucile
1784585.2105669861,2407671.249665591,2011-02-14T19:50:07Z,F,F1,Lucile
1784591.2169868103,2407690.7520648753,2011-02-14T20:00:14Z,F,F1,Lucile
1784595.4702837213,2407704.8885082006,2011-02-14T20:10:19Z,F,F1,Lucile
1784587.5132830173,2407728.382154617,2011-02-14T20:20:10Z,F,F1,Lucile
1784599.5552542517,2407705.5706454148,2011-02-14T20:30:26Z,F,F1,Lucile
1784602.9621372414,2407611.4791874145,2011-02-14T20:40:24Z,F,F1,Lucile
1784593.1596710293,2407691.936561396,2011-02-14T20:50:19Z,F,F1,Lucile
1784585.4849076637,2407693.136076048,2011-02-14T21:00:45Z,F,F1,Lucile
1784560.0140890963,2407676.2163981497,2011-02-14T21:10:13Z,F,F1,Lucile
1784576.2889095303,2407673.899046238,2011-02-14T21:20:15Z,F,F1,Lucile
1784600.5676353066,2407684.8853546795,2011-02-14T21:30:17Z,F,F1,Lucile
1784572.4709609486,2407675.473897721,2011-02-14T21:40:36Z,F,F1,Lucile
1784570.6591443531,2407675.6756769833,2011-02-14T21:50:23Z,F,F1,Lucile
1784600.8574899407,2407686.4471679754,2011-02-14T22:10:49Z,F,F1,Lucile
1784618.8319814482,2407695.0763468337,2011-02-14T22:20:13Z,F,F1,Lucile
1784553.6655532187,2407712.380534347,2011-02-14T22:30:16Z,F,F1,Lucile
1784586.1734995905,2407689.6702306475,2011-02-14T22:40:43Z,F,F1,Lucile
1784579.0983860174,2407685.453340187,2011-02-14T22:50:11Z,F,F1,Lucile
1784566.1206005034,2407696.741697416,2011-02-14T23:00:52Z,F,F1,Lucile
1784609.4307829733,2407836.165823325,2011-02-14T23:21:19Z,F,F1,Lucile
1784616.5812450144,2408148.0809967117,2011-02-14T23:50:45Z,F,F1,Lucile
1784611.0607644522,2408149.0105899265,2011-02-15T00:00:40Z,F,F1,Lucile
1784625.7644062056,2408124.2123564514,2011-02-15T00:10:23Z,F,F1,Lucile
1784631.4441755924,2408119.3353086314,2011-02-15T00:20:18Z,F,F1,Lucile
1784623.6859205451,2408128.990713708,2011-02-15T00:30:14Z,F,F1,Lucile
1784623.9890601148,2408122.745956993,2011-02-15T00:40:17Z,F,F1,Lucile
1784626.716637579,2408133.8329532165,2011-02-15T00:50:52Z,F,F1,Lucile
1784627.5524678447,2408131.860644876,2011-02-15T01:00:40Z,F,F1,Lucile
1784629.565093049,2408127.6064500073,2011-02-15T01:10:16Z,F,F1,Lucile
1784623.5310514087,2408137.992572008,2011-02-15T01:20:14Z,F,F1,Lucile
1784625.5815704651,2408128.1886825543,2011-02-15T01:30:19Z,F,F1,Lucile
1784627.8338280672,2408133.3170811743,2011-02-15T01:40:40Z,F,F1,Lucile
1784632.8830026053,2408130.357681525,2011-02-15T01:50:45Z,F,F1,Lucile
1784628.1350207264,2408132.435305927,2011-02-15T02:00:48Z,F,F1,Lucile
1784634.1024343877,2408130.7848626673,2011-02-15T02:10:47Z,F,F1,Lucile
1784630.3505567268,2408132.8921263,2011-02-15T02:20:07Z,F,F1,Lucile
1784610.687751045,2408107.95549549,2011-02-15T02:30:38Z,F,F1,Lucile
1784630.9098265353,2408135.6433921,2011-02-15T02:40:16Z,F,F1,Lucile
1784628.46996594,2408125.704245526,2011-02-15T02:50:18Z,F,F1,Lucile
1784632.8536926263,2408142.3179840096,2011-02-15T03:00:11Z,F,F1,Lucile
1784622.0812816187,2408134.7313922006,2011-02-15T03:10:13Z,F,F1,Lucile
1784630.7315172118,2408170.8482084926,2011-02-15T03:20:24Z,F,F1,Lucile
1784613.612195018,2408128.8168944414,2011-02-15T03:30:11Z,F,F1,Lucile
1784629.4568450649,2408130.1763490285,2011-02-15T03:40:15Z,F,F1,Lucile
1784634.292761993,2408135.090921303,2011-02-15T03:50:21Z,F,F1,Lucile
1784665.3732810013,2408139.3537724027,2011-02-15T04:00:32Z,F,F1,Lucile
1784634.800383807,2408133.867643998,2011-02-15T04:10:06Z,F,F1,Lucile
1784621.4280573113,2408131.636256371,2011-02-15T04:20:24Z,F,F1,Lucile
1784612.64571599,2408138.84356051,2011-02-15T04:30:18Z,F,F1,Lucile
1784623.9470135868,2408134.2668084777,2011-02-15T04:40:09Z,F,F1,Lucile
1784423.2090398022,2408243.3923714496,2011-02-15T04:50:45Z,F,F1,Lucile
1784453.852346962,2408470.6316887923,2011-02-15T05:00:39Z,F,F1,Lucile
1784081.605990009,2408407.0873502423,2011-02-15T05:10:59Z,F,F1,Lucile
1784034.4383313886,2408233.7117203814,2011-02-15T05:21:04Z,F,F1,Lucile
1784112.92877001,2408062.0759298885,2011-02-15T05:30:48Z,F,F1,Lucile
1784117.4397914235,2408065.224773474,2011-02-15T05:41:47Z,F,F1,Lucile
1784151.1119293317,2408064.6220639246,2011-02-15T05:51:09Z,F,F1,Lucile
1784155.2963410998,2408061.0782560236,2011-02-15T06:00:54Z,F,F1,Lucile
1784143.55927668,2408080.8843440413,2011-02-15T06:11:07Z,F,F1,Lucile
1784140.3852799295,2408084.6793347644,2011-02-15T07:21:27Z,F,F1,Lucile
1783938.4292872655,2407918.676468315,2011-02-15T07:30:22Z,F,F1,Lucile
1784178.1982518984,2407780.4150327435,2011-02-15T07:40:11Z,F,F1,Lucile
1784578.2464761066,2407747.1433258518,2011-02-15T07:50:24Z,F,F1,Lucile
1784939.9055072071,2407624.763869296,2011-02-15T08:00:27Z,F,F1,Lucile
1784941.7211486162,2407934.8541849656,2011-02-15T08:10:57Z,F,F1,Lucile
1785202.8218893758,2408194.5415663356,2011-02-15T08:20:21Z,F,F1,Lucile
1785605.2377508758,2408109.33115148,2011-02-15T08:30:22Z,F,F1,Lucile
1786175.4722030582,2408069.1039699106,2011-02-15T08:40:41Z,F,F1,Lucile
1786137.8912434995,2408604.1180856223,2011-02-15T23:31:27Z,F,F1,Lucile
1785921.3348654048,2408828.232409261,2011-02-15T23:40:15Z,F,F1,Lucile
1785507.4264194053,2409166.7164546493,2011-02-15T23:51:18Z,F,F1,Lucile
1785521.0677546102,2409149.3625965565,2011-02-16T00:01:46Z,F,F1,Lucile
1785312.9490569388,2409210.5161974477,2011-02-16T00:10:57Z,F,F1,Lucile
1784866.9139532142,2409091.563897375,2011-02-16T00:20:51Z,F,F1,Lucile
1784374.2711984804,2409028.157508832,2011-02-16T00:30:51Z,F,F1,Lucile
1783876.6866165586,2409160.088846783,2011-02-16T00:40:50Z,F,F1,Lucile
1783770.2911563052,2409368.2034291043,2011-02-16T00:50:19Z,F,F1,Lucile
1783697.311575122,2409302.346983527,2011-02-16T01:00:16Z,F,F1,Lucile
1783619.390419472,2409357.2840688964,2011-02-16T01:10:06Z,F,F1,Lucile
1783842.5158627715,2409153.4068639325,2011-02-16T01:20:26Z,F,F1,Lucile
1783709.6894471066,2409179.447744083,2011-02-16T01:30:25Z,F,F1,Lucile
1783771.7062544548,2409411.9160129866,2011-02-16T01:40:52Z,F,F1,Lucile
1783777.4125613198,2409401.073134037,2011-02-16T01:50:51Z,F,F1,Lucile
1783791.6089046204,2409388.5807087063,2011-02-16T02:00:26Z,F,F1,Lucile
1783785.0130723284,2409386.614087476,2011-02-16T02:10:35Z,F,F1,Lucile
1783779.7094179776,2409397.380216938,2011-02-16T02:20:18Z,F,F1,Lucile
1783778.664177745,2409398.016571368,2011-02-16T02:30:51Z,F,F1,Lucile
1783778.7350450105,2409400.0431676037,2011-02-16T02:40:21Z,F,F1,Lucile
1783768.2763379414,2409415.0300663686,2011-02-16T02:50:37Z,F,F1,Lucile
1783784.5608147809,2409402.3668826576,2011-02-16T03:00:24Z,F,F1,Lucile
1783784.0698406836,2409399.5745279244,2011-02-16T03:10:25Z,F,F1,Lucile
1783781.8654913376,2409384.627095367,2011-02-16T03:20:32Z,F,F1,Lucile
1783781.9447119804,2409156.4030082636,2011-02-16T03:30:29Z,F,F1,Lucile
1783723.5067035677,2408931.8351233774,2011-02-16T03:40:20Z,F,F1,Lucile
1783749.653776186,2409027.914901894,2011-02-16T03:50:51Z,F,F1,Lucile
1783766.3788274615,2409017.871066232,2011-02-16T04:00:16Z,F,F1,Lucile
1783762.850679348,2409026.543341374,2011-02-16T04:10:25Z,F,F1,Lucile
1783765.0174830062,2409038.6911231684,2011-02-16T04:20:26Z,F,F1,Lucile
1783875.6816616673,2409091.322189108,2011-02-16T04:30:09Z,F,F1,Lucile
1783828.7875129844,2409133.624011214,2011-02-16T04:40:10Z,F,F1,Lucile
1783841.2546098207,2409162.35271325,2011-02-16T04:50:21Z,F,F1,Lucile
1783885.4689476774,2409092.9434017343,2011-02-16T05:00:21Z,F,F1,Lucile
1783857.6022094581,2409100.803320658,2011-02-16T05:10:46Z,F,F1,Lucile
1783856.9093033606,2409117.3948862413,2011-02-16T05:20:11Z,F,F1,Lucile
1783858.2836468362,2409141.6202252107,2011-02-16T05:30:11Z,F,F1,Lucile
1783845.4227151293,2409134.423430352,2011-02-16T05:40:15Z,F,F1,Lucile
1783843.2848233758,2409135.1910632555,2011-02-16T05:50:22Z,F,F1,Lucile
1783862.2144841675,2409118.320335383,2011-02-16T06:00:18Z,F,F1,Lucile
1783829.7002294583,2409141.1217112164,2011-02-16T06:10:23Z,F,F1,Lucile
1783855.8915976775,2409150.963931245,2011-02-16T06:20:15Z,F,F1,Lucile
1783892.0483072638,2409116.0147448527,2011-02-16T06:30:46Z,F,F1,Lucile
1783798.5742604758,2409098.06724767,2011-02-16T06:40:17Z,F,F1,Lucile
1783849.5447875948,2409122.3318719445,2011-02-16T06:50:18Z,F,F1,Lucile
1783859.0361686184,2409120.1618765085,2011-02-16T07:00:52Z,F,F1,Lucile
1783855.419800892,2409126.5277705304,2011-02-16T07:10:11Z,F,F1,Lucile
1783856.8350978363,2409126.1284983577,2011-02-16T07:20:18Z,F,F1,Lucile
1783859.0967330732,2409122.2319754874,2011-02-16T07:30:23Z,F,F1,Lucile
1783861.3930301382,2409117.3789740643,2011-02-16T07:40:10Z,F,F1,Lucile
1783881.3021719812,2409117.5195414755,2011-02-16T07:50:50Z,F,F1,Lucile
1784329.9690817764,2409268.47144943,2011-02-16T08:00:10Z,F,F1,Lucile
1784372.9648769565,2409484.3077573464,2011-02-16T08:10:47Z,F,F1,Lucile
1784330.2735698158,2409822.3122660914,2011-02-16T08:20:24Z,F,F1,Lucile
1784705.9020541285,2409898.9425961412,2011-02-16T08:30:09Z,F,F1,Lucile
1784638.6785524143,2409668.864491173,2011-02-16T08:40:20Z,F,F1,Lucile
1784607.6681422733,2409527.2358371234,2011-02-16T08:50:13Z,F,F1,Lucile
1784831.4949048297,2409424.396299218,2011-02-16T09:00:22Z,F,F1,Lucile
1785096.164148743,2409286.0865600435,2011-02-16T09:10:09Z,F,F1,Lucile
1785121.641601748,2408744.3107878054,2011-02-16T09:31:38Z,F,F1,Lucile
1785123.3244504975,2408738.3130916553,2011-02-16T09:40:10Z,F,F1,Lucile
1785152.270158057,2408697.0503546065,2011-02-16T09:50:22Z,F,F1,Lucile
1785150.8119585374,2408533.4211584013,2011-02-16T10:10:35Z,F,F1,Lucile
1785152.4754929047,2408539.478174695,2011-02-16T10:20:43Z,F,F1,Lucile
1785146.47349132,2408532.5406247284,2011-02-16T10:30:58Z,F,F1,Lucile
1785161.9419845308,2408568.1983612124,2011-02-16T10:41:39Z,F,F1,Lucile
1785137.2419343628,2408552.83704172,2011-02-16T10:50:22Z,F,F1,Lucile
1785140.3350423144,2408553.89284474,2011-02-16T11:00:41Z,F,F1,Lucile
1785128.9265034485,2408566.597707799,2011-02-16T11:10:57Z,F,F1,Lucile
1785154.2311481438,2408542.858069298,2011-02-16T11:20:49Z,F,F1,Lucile
1785159.7902555699,2408525.8130458393,2011-02-16T11:30:39Z,F,F1,Lucile
1785153.6603723404,2408541.987537372,2011-02-16T11:40:51Z,F,F1,Lucile
1785151.9241840213,2408543.068467937,2011-02-16T11:50:41Z,F,F1,Lucile
1785151.0404073372,2408517.3159033316,2011-02-16T12:00:54Z,F,F1,Lucile
1785153.478192998,2408572.758712173,2011-02-16T12:10:45Z,F,F1,Lucile
1785145.5955392283,2408551.0298987217,2011-02-16T12:20:48Z,F,F1,Lucile
1785157.1906594594,2408525.9884359115,2011-02-16T12:30:39Z,F,F1,Lucile
1785146.9493954626,2408536.064654823,2011-02-16T12:41:27Z,F,F1,Lucile
1785152.3853545615,2408609.5845533884,2011-02-16T12:50:53Z,F,F1,Lucile
1785159.648930658,2408544.0866926434,2011-02-16T13:00:52Z,F,F1,Lucile
1785161.6467585221,2408543.699549115,2011-02-16T13:10:19Z,F,F1,Lucile
1785154.0995353663,2408553.5194206014,2011-02-16T13:20:44Z,F,F1,Lucile
1785149.5877834829,2408559.672545804,2011-02-16T13:30:40Z,F,F1,Lucile
1785157.85602163,2408533.186720983,2011-02-16T13:40:52Z,F,F1,Lucile
1785211.503993297,2408524.111448723,2011-02-16T13:50:40Z,F,F1,Lucile
1785132.8396654297,2408589.5893710298,2011-02-16T14:00:44Z,F,F1,Lucile
1785161.6829710335,2408530.7989311833,2011-02-16T14:10:45Z,F,F1,Lucile
1785223.9693668059,2408479.4877821505,2011-02-16T14:21:13Z,F,F1,Lucile
1785162.9025695818,2408523.829872087,2011-02-16T14:31:15Z,F,F1,Lucile
1785179.2423330084,2408522.0808667867,2011-02-16T14:51:02Z,F,F1,Lucile
1785153.9283520568,2408543.4293565582,2011-02-16T15:21:18Z,F,F1,Lucile
1785156.6331913648,2408559.71407416,2011-02-16T15:41:44Z,F,F1,Lucile
1785199.3811237777,2408520.280444936,2011-02-16T17:31:44Z,F,F1,Lucile
1785161.1362732395,2408535.3206100925,2011-02-16T17:41:10Z,F,F1,Lucile
1785161.3954790884,2408541.9056565315,2011-02-16T17:50:52Z,F,F1,Lucile
1785176.9472986253,2408540.130408536,2011-02-16T18:00:35Z,F,F1,Lucile
1785146.7116576354,2408551.892059597,2011-02-16T18:10:53Z,F,F1,Lucile
1785185.6129976586,2408489.080467871,2011-02-16T18:21:22Z,F,F1,Lucile
1785166.6236995894,2408542.6298845536,2011-02-16T18:31:15Z,F,F1,Lucile
1785137.2745585185,2408503.080033208,2011-02-16T18:41:03Z,F,F1,Lucile
1785158.1607793255,2408540.988511297,2011-02-16T20:20:45Z,F,F1,Lucile
1785150.2748379384,2408550.509766447,2011-02-16T20:30:35Z,F,F1,Lucile
1785128.118215519,2408552.3596243886,2011-02-16T20:41:28Z,F,F1,Lucile
1785161.5549848217,2408535.8104943302,2011-02-16T20:50:39Z,F,F1,Lucile
1785146.4751559081,2408539.788092779,2011-02-16T21:00:52Z,F,F1,Lucile
1785153.9657958806,2408550.455617806,2011-02-16T21:10:53Z,F,F1,Lucile
1785187.2256094825,2408534.3354620524,2011-02-16T21:41:26Z,F,F1,Lucile
1785217.3822919235,2408534.809774806,2011-02-16T21:51:23Z,F,F1,Lucile
1785171.9742273525,2408543.578395401,2011-02-16T23:11:20Z,F,F1,Lucile
1785071.7008574642,2408534.22463338,2011-02-16T23:21:20Z,F,F1,Lucile
1784936.2493412753,2408408.127444763,2011-02-16T23:31:22Z,F,F1,Lucile
1784622.0558622703,2408478.9730592277,2011-02-16T23:41:09Z,F,F1,Lucile
1784316.9724801616,2408158.052329469,2011-02-16T23:51:17Z,F,F1,Lucile
1784053.070875921,2407853.440885012,2011-02-17T00:10:57Z,F,F1,Lucile
1784052.0252627784,2407880.2622732744,2011-02-17T00:20:15Z,F,F1,Lucile
1784122.5989686016,2408032.764006879,2011-02-17T00:30:51Z,F,F1,Lucile
1784116.3711137304,2408056.6563353776,2011-02-17T00:40:52Z,F,F1,Lucile
1784105.832504753,2408070.1775093717,2011-02-17T00:50:16Z,F,F1,Lucile
1784115.681091431,2408043.8135357723,2011-02-17T01:00:09Z,F,F1,Lucile
1784110.566977175,2408050.007992939,2011-02-17T01:10:41Z,F,F1,Lucile
1784088.164506139,2408013.1107903044,2011-02-17T01:20:23Z,F,F1,Lucile
1784140.1148094712,2408070.9139134884,2011-02-17T01:30:47Z,F,F1,Lucile
1784117.058911232,2408055.131244673,2011-02-17T01:40:49Z,F,F1,Lucile
1784118.3536439564,2408073.9172697077,2011-02-17T01:50:44Z,F,F1,Lucile
1784158.9669541572,2408065.7964061727,2011-02-17T02:00:25Z,F,F1,Lucile
1784188.0375114991,2408086.14142309,2011-02-17T02:10:14Z,F,F1,Lucile
1784149.9759421072,2408081.074320877,2011-02-17T02:20:14Z,F,F1,Lucile
1784105.175398213,2408042.1138140727,2011-02-17T02:30:52Z,F,F1,Lucile
1784125.379612764,2408053.073969566,2011-02-17T02:41:10Z,F,F1,Lucile
1784122.8899496803,2408062.406149807,2011-02-17T02:50:51Z,F,F1,Lucile
1784123.5851759466,2408058.2068856014,2011-02-17T03:00:52Z,F,F1,Lucile
1784069.5867459911,2408098.7208193596,2011-02-17T03:10:10Z,F,F1,Lucile
1784054.1154344764,2408116.262975857,2011-02-17T03:20:25Z,F,F1,Lucile
1783699.8606114006,2408437.595189892,2011-02-17T03:30:31Z,F,F1,Lucile
